,country,month,value,year,date
459,イタリア,11,3834.0,2003,2003-11-01 00:00:00
461,スペイン,11,1302.0,2003,2003-11-01 00:00:00
440,総数,11,444435.0,2003,2003-11-01 00:00:00
441,アジア計,11,297603.0,2003,2003-11-01 00:00:00
442,韓国,11,112975.0,2003,2003-11-01 00:00:00
443,中国,11,42929.0,2003,2003-11-01 00:00:00
444,台湾,11,71558.0,2003,2003-11-01 00:00:00
445,香港,11,16266.0,2003,2003-11-01 00:00:00
446,タイ,11,6527.0,2003,2003-11-01 00:00:00
447,シンガポール,11,9642.0,2003,2003-11-01 00:00:00
462,スウェーデン,11,2003.0,2003,2003-11-01 00:00:00
448,マレーシア,11,6825.0,2003,2003-11-01 00:00:00
450,フィリピン,11,11373.0,2003,2003-11-01 00:00:00
451,ベトナム,11,1655.0,2003,2003-11-01 00:00:00
452,インド,11,4173.0,2003,2003-11-01 00:00:00
454,トルコ,11,541.0,2003,2003-11-01 00:00:00
455,ヨーロッパ計,11,60135.0,2003,2003-11-01 00:00:00
456,英国,11,16857.0,2003,2003-11-01 00:00:00
457,フランス,11,7882.0,2003,2003-11-01 00:00:00
458,ドイツ,11,9189.0,2003,2003-11-01 00:00:00
460,ロシア,11,4830.0,2003,2003-11-01 00:00:00
449,インドネシア,11,8256.0,2003,2003-11-01 00:00:00
453,イスラエル,11,1072.0,2003,2003-11-01 00:00:00
526,ニュージーランド,12,2527.0,2003,2003-12-01 00:00:00
527,無国籍・その他,12,81.0,2003,2003-12-01 00:00:00
484,総数,12,418408.0,2003,2003-12-01 00:00:00
507,オランダ,12,1800.0,2003,2003-12-01 00:00:00
508,スイス,12,1273.0,2003,2003-12-01 00:00:00
509,ベルギー,12,752.0,2003,2003-12-01 00:00:00
510,フィンランド,12,802.0,2003,2003-12-01 00:00:00
511,ポーランド,12,281.0,2003,2003-12-01 00:00:00
512,デンマーク,12,707.0,2003,2003-12-01 00:00:00
513,ノルウェー,12,523.0,2003,2003-12-01 00:00:00
514,オーストリア,12,615.0,2003,2003-12-01 00:00:00
506,スウェーデン,12,1628.0,2003,2003-12-01 00:00:00
516,アイルランド,12,703.0,2003,2003-12-01 00:00:00
518,北アメリカ計,12,65628.0,2003,2003-12-01 00:00:00
519,米国,12,52449.0,2003,2003-12-01 00:00:00
520,カナダ,12,11871.0,2003,2003-12-01 00:00:00
521,メキシコ,12,982.0,2003,2003-12-01 00:00:00
522,南アメリカ計,12,3122.0,2003,2003-12-01 00:00:00
523,ブラジル,12,1039.0,2003,2003-12-01 00:00:00
524,オセアニア計,12,19153.0,2003,2003-12-01 00:00:00
525,豪州,12,16395.0,2003,2003-12-01 00:00:00
517,アフリカ計,12,1009.0,2003,2003-12-01 00:00:00
505,スペイン,12,938.0,2003,2003-12-01 00:00:00
515,ポルトガル,12,809.0,2003,2003-12-01 00:00:00
503,イタリア,12,3470.0,2003,2003-12-01 00:00:00
504,ロシア,12,3221.0,2003,2003-12-01 00:00:00
485,アジア計,12,282617.0,2003,2003-12-01 00:00:00
486,韓国,12,106689.0,2003,2003-12-01 00:00:00
487,中国,12,32746.0,2003,2003-12-01 00:00:00
488,台湾,12,59848.0,2003,2003-12-01 00:00:00
489,香港,12,26685.0,2003,2003-12-01 00:00:00
491,シンガポール,12,13320.0,2003,2003-12-01 00:00:00
492,マレーシア,12,7520.0,2003,2003-12-01 00:00:00
493,インドネシア,12,7210.0,2003,2003-12-01 00:00:00
490,タイ,12,6852.0,2003,2003-12-01 00:00:00
502,ドイツ,12,5937.0,2003,2003-12-01 00:00:00
495,ベトナム,12,1126.0,2003,2003-12-01 00:00:00
496,インド,12,3470.0,2003,2003-12-01 00:00:00
497,イスラエル,12,721.0,2003,2003-12-01 00:00:00
498,トルコ,12,406.0,2003,2003-12-01 00:00:00
499,ヨーロッパ計,12,46798.0,2003,2003-12-01 00:00:00
500,英国,12,14295.0,2003,2003-12-01 00:00:00
501,フランス,12,6455.0,2003,2003-12-01 00:00:00
494,フィリピン,12,12029.0,2003,2003-12-01 00:00:00
31,ポルトガル,1,894.0,2004,2004-01-01 00:00:00
30,オーストリア,1,790.0,2004,2004-01-01 00:00:00
29,ノルウェー,1,537.0,2004,2004-01-01 00:00:00
28,デンマーク,1,817.0,2004,2004-01-01 00:00:00
24,スイス,1,1143.0,2004,2004-01-01 00:00:00
26,フィンランド,1,752.0,2004,2004-01-01 00:00:00
25,ベルギー,1,742.0,2004,2004-01-01 00:00:00
32,アイルランド,1,1072.0,2004,2004-01-01 00:00:00
27,ポーランド,1,381.0,2004,2004-01-01 00:00:00
33,アフリカ計,1,1416.0,2004,2004-01-01 00:00:00
43,無国籍・その他,1,92.0,2004,2004-01-01 00:00:00
35,米国,1,52463.0,2004,2004-01-01 00:00:00
36,カナダ,1,13605.0,2004,2004-01-01 00:00:00
37,メキシコ,1,972.0,2004,2004-01-01 00:00:00
38,南アメリカ計,1,1868.0,2004,2004-01-01 00:00:00
39,ブラジル,1,872.0,2004,2004-01-01 00:00:00
40,オセアニア計,1,20355.0,2004,2004-01-01 00:00:00
41,豪州,1,17096.0,2004,2004-01-01 00:00:00
42,ニュージーランド,1,3030.0,2004,2004-01-01 00:00:00
23,オランダ,1,2138.0,2004,2004-01-01 00:00:00
34,北アメリカ計,1,67397.0,2004,2004-01-01 00:00:00
22,スウェーデン,1,1538.0,2004,2004-01-01 00:00:00
11,ベトナム,1,1104.0,2004,2004-01-01 00:00:00
20,ロシア,1,2996.0,2004,2004-01-01 00:00:00
21,スペイン,1,1007.0,2004,2004-01-01 00:00:00
0,総数,1,538334.0,2004,2004-01-01 00:00:00
1,アジア計,1,394891.0,2004,2004-01-01 00:00:00
2,韓国,1,164785.0,2004,2004-01-01 00:00:00
3,中国,1,59645.0,2004,2004-01-01 00:00:00
4,台湾,1,96786.0,2004,2004-01-01 00:00:00
6,タイ,1,5197.0,2004,2004-01-01 00:00:00
7,シンガポール,1,6193.0,2004,2004-01-01 00:00:00
8,マレーシア,1,5511.0,2004,2004-01-01 00:00:00
9,インドネシア,1,4205.0,2004,2004-01-01 00:00:00
5,香港,1,29784.0,2004,2004-01-01 00:00:00
19,イタリア,1,2510.0,2004,2004-01-01 00:00:00
12,インド,1,4365.0,2004,2004-01-01 00:00:00
13,イスラエル,1,717.0,2004,2004-01-01 00:00:00
14,トルコ,1,440.0,2004,2004-01-01 00:00:00
15,ヨーロッパ計,1,52315.0,2004,2004-01-01 00:00:00
16,英国,1,19024.0,2004,2004-01-01 00:00:00
17,フランス,1,6396.0,2004,2004-01-01 00:00:00
18,ドイツ,1,6910.0,2004,2004-01-01 00:00:00
10,フィリピン,1,12074.0,2004,2004-01-01 00:00:00
75,ポルトガル,2,498.0,2004,2004-02-01 00:00:00
74,オーストリア,2,822.0,2004,2004-02-01 00:00:00
73,ノルウェー,2,636.0,2004,2004-02-01 00:00:00
72,デンマーク,2,843.0,2004,2004-02-01 00:00:00
68,スイス,2,1408.0,2004,2004-02-01 00:00:00
70,フィンランド,2,921.0,2004,2004-02-01 00:00:00
69,ベルギー,2,827.0,2004,2004-02-01 00:00:00
76,アイルランド,2,794.0,2004,2004-02-01 00:00:00
71,ポーランド,2,392.0,2004,2004-02-01 00:00:00
77,アフリカ計,2,1289.0,2004,2004-02-01 00:00:00
87,無国籍・その他,2,63.0,2004,2004-02-01 00:00:00
79,米国,2,47464.0,2004,2004-02-01 00:00:00
80,カナダ,2,8867.0,2004,2004-02-01 00:00:00
81,メキシコ,2,864.0,2004,2004-02-01 00:00:00
82,南アメリカ計,2,1599.0,2004,2004-02-01 00:00:00
83,ブラジル,2,727.0,2004,2004-02-01 00:00:00
84,オセアニア計,2,12725.0,2004,2004-02-01 00:00:00
85,豪州,2,10610.0,2004,2004-02-01 00:00:00
86,ニュージーランド,2,1931.0,2004,2004-02-01 00:00:00
67,オランダ,2,1880.0,2004,2004-02-01 00:00:00
78,北アメリカ計,2,57529.0,2004,2004-02-01 00:00:00
66,スウェーデン,2,1514.0,2004,2004-02-01 00:00:00
55,ベトナム,2,1331.0,2004,2004-02-01 00:00:00
64,ロシア,2,3746.0,2004,2004-02-01 00:00:00
44,総数,2,417519.0,2004,2004-02-01 00:00:00
45,アジア計,2,292298.0,2004,2004-02-01 00:00:00
46,韓国,2,142718.0,2004,2004-02-01 00:00:00
47,中国,2,37906.0,2004,2004-02-01 00:00:00
48,台湾,2,61701.0,2004,2004-02-01 00:00:00
49,香港,2,12000.0,2004,2004-02-01 00:00:00
50,タイ,2,5327.0,2004,2004-02-01 00:00:00
51,シンガポール,2,4017.0,2004,2004-02-01 00:00:00
52,マレーシア,2,3997.0,2004,2004-02-01 00:00:00
53,インドネシア,2,3185.0,2004,2004-02-01 00:00:00
65,スペイン,2,1114.0,2004,2004-02-01 00:00:00
56,インド,2,3715.0,2004,2004-02-01 00:00:00
57,イスラエル,2,1020.0,2004,2004-02-01 00:00:00
58,トルコ,2,509.0,2004,2004-02-01 00:00:00
59,ヨーロッパ計,2,52016.0,2004,2004-02-01 00:00:00
60,英国,2,15900.0,2004,2004-02-01 00:00:00
61,フランス,2,6739.0,2004,2004-02-01 00:00:00
62,ドイツ,2,8534.0,2004,2004-02-01 00:00:00
63,イタリア,2,2698.0,2004,2004-02-01 00:00:00
54,フィリピン,2,10962.0,2004,2004-02-01 00:00:00
131,無国籍・その他,3,68.0,2004,2004-03-01 00:00:00
117,ノルウェー,3,815.0,2004,2004-03-01 00:00:00
116,デンマーク,3,1000.0,2004,2004-03-01 00:00:00
115,ポーランド,3,461.0,2004,2004-03-01 00:00:00
111,オランダ,3,2398.0,2004,2004-03-01 00:00:00
113,ベルギー,3,1048.0,2004,2004-03-01 00:00:00
112,スイス,3,1610.0,2004,2004-03-01 00:00:00
118,オーストリア,3,1030.0,2004,2004-03-01 00:00:00
114,フィンランド,3,1114.0,2004,2004-03-01 00:00:00
119,ポルトガル,3,553.0,2004,2004-03-01 00:00:00
124,カナダ,3,12250.0,2004,2004-03-01 00:00:00
121,アフリカ計,3,1593.0,2004,2004-03-01 00:00:00
122,北アメリカ計,3,82789.0,2004,2004-03-01 00:00:00
123,米国,3,68709.0,2004,2004-03-01 00:00:00
125,メキシコ,3,1391.0,2004,2004-03-01 00:00:00
126,南アメリカ計,3,2109.0,2004,2004-03-01 00:00:00
127,ブラジル,3,999.0,2004,2004-03-01 00:00:00
128,オセアニア計,3,16695.0,2004,2004-03-01 00:00:00
129,豪州,3,13922.0,2004,2004-03-01 00:00:00
110,スウェーデン,3,2063.0,2004,2004-03-01 00:00:00
120,アイルランド,3,989.0,2004,2004-03-01 00:00:00
130,ニュージーランド,3,2592.0,2004,2004-03-01 00:00:00
109,スペイン,3,1379.0,2004,2004-03-01 00:00:00
107,イタリア,3,3279.0,2004,2004-03-01 00:00:00
108,ロシア,3,4775.0,2004,2004-03-01 00:00:00
88,総数,3,488778.0,2004,2004-03-01 00:00:00
89,アジア計,3,323525.0,2004,2004-03-01 00:00:00
90,韓国,3,112516.0,2004,2004-03-01 00:00:00
91,中国,3,55370.0,2004,2004-03-01 00:00:00
92,台湾,3,82940.0,2004,2004-03-01 00:00:00
94,タイ,3,12581.0,2004,2004-03-01 00:00:00
95,シンガポール,3,6999.0,2004,2004-03-01 00:00:00
96,マレーシア,3,7652.0,2004,2004-03-01 00:00:00
93,香港,3,16783.0,2004,2004-03-01 00:00:00
98,フィリピン,3,13160.0,2004,2004-03-01 00:00:00
97,インドネシア,3,3472.0,2004,2004-03-01 00:00:00
105,フランス,3,7979.0,2004,2004-03-01 00:00:00
104,英国,3,17374.0,2004,2004-03-01 00:00:00
103,ヨーロッパ計,3,61999.0,2004,2004-03-01 00:00:00
106,ドイツ,3,10799.0,2004,2004-03-01 00:00:00
101,イスラエル,3,874.0,2004,2004-03-01 00:00:00
100,インド,3,4113.0,2004,2004-03-01 00:00:00
99,ベトナム,3,1730.0,2004,2004-03-01 00:00:00
102,トルコ,3,520.0,2004,2004-03-01 00:00:00
163,ポルトガル,4,620.0,2004,2004-04-01 00:00:00
156,スイス,4,2087.0,2004,2004-04-01 00:00:00
157,ベルギー,4,1103.0,2004,2004-04-01 00:00:00
158,フィンランド,4,995.0,2004,2004-04-01 00:00:00
159,ポーランド,4,484.0,2004,2004-04-01 00:00:00
160,デンマーク,4,1053.0,2004,2004-04-01 00:00:00
161,ノルウェー,4,840.0,2004,2004-04-01 00:00:00
162,オーストリア,4,1108.0,2004,2004-04-01 00:00:00
164,アイルランド,4,990.0,2004,2004-04-01 00:00:00
155,オランダ,4,2522.0,2004,2004-04-01 00:00:00
166,北アメリカ計,4,80571.0,2004,2004-04-01 00:00:00
167,米国,4,66743.0,2004,2004-04-01 00:00:00
168,カナダ,4,12154.0,2004,2004-04-01 00:00:00
169,メキシコ,4,1213.0,2004,2004-04-01 00:00:00
170,南アメリカ計,4,2338.0,2004,2004-04-01 00:00:00
171,ブラジル,4,1239.0,2004,2004-04-01 00:00:00
172,オセアニア計,4,21500.0,2004,2004-04-01 00:00:00
173,豪州,4,17793.0,2004,2004-04-01 00:00:00
174,ニュージーランド,4,3444.0,2004,2004-04-01 00:00:00
165,アフリカ計,4,1423.0,2004,2004-04-01 00:00:00
153,スペイン,4,1619.0,2004,2004-04-01 00:00:00
154,スウェーデン,4,1998.0,2004,2004-04-01 00:00:00
175,無国籍・その他,4,79.0,2004,2004-04-01 00:00:00
132,総数,4,546662.0,2004,2004-04-01 00:00:00
133,アジア計,4,372779.0,2004,2004-04-01 00:00:00
134,韓国,4,120427.0,2004,2004-04-01 00:00:00
135,中国,4,56782.0,2004,2004-04-01 00:00:00
136,台湾,4,96606.0,2004,2004-04-01 00:00:00
137,香港,4,31528.0,2004,2004-04-01 00:00:00
138,タイ,4,19227.0,2004,2004-04-01 00:00:00
139,シンガポール,4,8096.0,2004,2004-04-01 00:00:00
140,マレーシア,4,7728.0,2004,2004-04-01 00:00:00
141,インドネシア,4,4198.0,2004,2004-04-01 00:00:00
152,ロシア,4,4264.0,2004,2004-04-01 00:00:00
143,ベトナム,4,1836.0,2004,2004-04-01 00:00:00
142,フィリピン,4,15503.0,2004,2004-04-01 00:00:00
150,ドイツ,4,9646.0,2004,2004-04-01 00:00:00
149,フランス,4,9246.0,2004,2004-04-01 00:00:00
148,英国,4,22758.0,2004,2004-04-01 00:00:00
151,イタリア,4,2962.0,2004,2004-04-01 00:00:00
146,トルコ,4,826.0,2004,2004-04-01 00:00:00
145,イスラエル,4,954.0,2004,2004-04-01 00:00:00
144,インド,4,4237.0,2004,2004-04-01 00:00:00
147,ヨーロッパ計,4,67972.0,2004,2004-04-01 00:00:00
207,ポルトガル,5,584.0,2004,2004-05-01 00:00:00
201,ベルギー,5,1033.0,2004,2004-05-01 00:00:00
202,フィンランド,5,1157.0,2004,2004-05-01 00:00:00
203,ポーランド,5,661.0,2004,2004-05-01 00:00:00
204,デンマーク,5,967.0,2004,2004-05-01 00:00:00
205,ノルウェー,5,578.0,2004,2004-05-01 00:00:00
206,オーストリア,5,843.0,2004,2004-05-01 00:00:00
208,アイルランド,5,872.0,2004,2004-05-01 00:00:00
213,メキシコ,5,1588.0,2004,2004-05-01 00:00:00
210,北アメリカ計,5,85307.0,2004,2004-05-01 00:00:00
211,米国,5,71316.0,2004,2004-05-01 00:00:00
212,カナダ,5,11918.0,2004,2004-05-01 00:00:00
200,スイス,5,1657.0,2004,2004-05-01 00:00:00
214,南アメリカ計,5,2433.0,2004,2004-05-01 00:00:00
215,ブラジル,5,1219.0,2004,2004-05-01 00:00:00
216,オセアニア計,5,18809.0,2004,2004-05-01 00:00:00
217,豪州,5,15764.0,2004,2004-05-01 00:00:00
218,ニュージーランド,5,2705.0,2004,2004-05-01 00:00:00
209,アフリカ計,5,1799.0,2004,2004-05-01 00:00:00
199,オランダ,5,2596.0,2004,2004-05-01 00:00:00
194,ドイツ,5,9401.0,2004,2004-05-01 00:00:00
197,スペイン,5,1268.0,2004,2004-05-01 00:00:00
177,アジア計,5,331371.0,2004,2004-05-01 00:00:00
178,韓国,5,115659.0,2004,2004-05-01 00:00:00
179,中国,5,47561.0,2004,2004-05-01 00:00:00
180,台湾,5,93126.0,2004,2004-05-01 00:00:00
181,香港,5,21609.0,2004,2004-05-01 00:00:00
182,タイ,5,8984.0,2004,2004-05-01 00:00:00
183,シンガポール,5,7361.0,2004,2004-05-01 00:00:00
184,マレーシア,5,5845.0,2004,2004-05-01 00:00:00
185,インドネシア,5,3728.0,2004,2004-05-01 00:00:00
186,フィリピン,5,13858.0,2004,2004-05-01 00:00:00
187,ベトナム,5,1500.0,2004,2004-05-01 00:00:00
219,無国籍・その他,5,58.0,2004,2004-05-01 00:00:00
189,イスラエル,5,951.0,2004,2004-05-01 00:00:00
190,トルコ,5,690.0,2004,2004-05-01 00:00:00
191,ヨーロッパ計,5,61053.0,2004,2004-05-01 00:00:00
192,英国,5,17916.0,2004,2004-05-01 00:00:00
193,フランス,5,8215.0,2004,2004-05-01 00:00:00
195,イタリア,5,3090.0,2004,2004-05-01 00:00:00
196,ロシア,5,4922.0,2004,2004-05-01 00:00:00
198,スウェーデン,5,1872.0,2004,2004-05-01 00:00:00
188,インド,5,5879.0,2004,2004-05-01 00:00:00
176,総数,5,500830.0,2004,2004-05-01 00:00:00
241,スペイン,6,1217.0,2004,2004-06-01 00:00:00
243,オランダ,6,1986.0,2004,2004-06-01 00:00:00
244,スイス,6,1262.0,2004,2004-06-01 00:00:00
245,ベルギー,6,901.0,2004,2004-06-01 00:00:00
246,フィンランド,6,789.0,2004,2004-06-01 00:00:00
247,ポーランド,6,443.0,2004,2004-06-01 00:00:00
248,デンマーク,6,828.0,2004,2004-06-01 00:00:00
249,ノルウェー,6,635.0,2004,2004-06-01 00:00:00
250,オーストリア,6,731.0,2004,2004-06-01 00:00:00
251,ポルトガル,6,1782.0,2004,2004-06-01 00:00:00
252,アイルランド,6,816.0,2004,2004-06-01 00:00:00
253,アフリカ計,6,1551.0,2004,2004-06-01 00:00:00
254,北アメリカ計,6,90161.0,2004,2004-06-01 00:00:00
255,米国,6,77741.0,2004,2004-06-01 00:00:00
256,カナダ,6,10517.0,2004,2004-06-01 00:00:00
257,メキシコ,6,1420.0,2004,2004-06-01 00:00:00
258,南アメリカ計,6,2147.0,2004,2004-06-01 00:00:00
259,ブラジル,6,989.0,2004,2004-06-01 00:00:00
260,オセアニア計,6,18977.0,2004,2004-06-01 00:00:00
261,豪州,6,15928.0,2004,2004-06-01 00:00:00
242,スウェーデン,6,1564.0,2004,2004-06-01 00:00:00
263,無国籍・その他,6,82.0,2004,2004-06-01 00:00:00
262,ニュージーランド,6,2707.0,2004,2004-06-01 00:00:00
239,イタリア,6,2886.0,2004,2004-06-01 00:00:00
220,総数,6,505003.0,2004,2004-06-01 00:00:00
221,アジア計,6,340109.0,2004,2004-06-01 00:00:00
222,韓国,6,116269.0,2004,2004-06-01 00:00:00
223,中国,6,41477.0,2004,2004-06-01 00:00:00
224,台湾,6,102367.0,2004,2004-06-01 00:00:00
225,香港,6,30460.0,2004,2004-06-01 00:00:00
226,タイ,6,6284.0,2004,2004-06-01 00:00:00
227,シンガポール,6,10707.0,2004,2004-06-01 00:00:00
228,マレーシア,6,5254.0,2004,2004-06-01 00:00:00
229,インドネシア,6,5164.0,2004,2004-06-01 00:00:00
230,フィリピン,6,11240.0,2004,2004-06-01 00:00:00
231,ベトナム,6,1368.0,2004,2004-06-01 00:00:00
232,インド,6,4165.0,2004,2004-06-01 00:00:00
233,イスラエル,6,691.0,2004,2004-06-01 00:00:00
234,トルコ,6,551.0,2004,2004-06-01 00:00:00
235,ヨーロッパ計,6,51976.0,2004,2004-06-01 00:00:00
236,英国,6,14510.0,2004,2004-06-01 00:00:00
237,フランス,6,6844.0,2004,2004-06-01 00:00:00
238,ドイツ,6,7325.0,2004,2004-06-01 00:00:00
240,ロシア,6,4519.0,2004,2004-06-01 00:00:00
307,無国籍・その他,7,55.0,2004,2004-07-01 00:00:00
306,ニュージーランド,7,3298.0,2004,2004-07-01 00:00:00
265,アジア計,7,430635.0,2004,2004-07-01 00:00:00
289,ベルギー,7,1039.0,2004,2004-07-01 00:00:00
290,フィンランド,7,881.0,2004,2004-07-01 00:00:00
291,ポーランド,7,491.0,2004,2004-07-01 00:00:00
292,デンマーク,7,897.0,2004,2004-07-01 00:00:00
293,ノルウェー,7,741.0,2004,2004-07-01 00:00:00
294,オーストリア,7,986.0,2004,2004-07-01 00:00:00
295,ポルトガル,7,1278.0,2004,2004-07-01 00:00:00
296,アイルランド,7,1041.0,2004,2004-07-01 00:00:00
288,スイス,7,1930.0,2004,2004-07-01 00:00:00
297,アフリカ計,7,1745.0,2004,2004-07-01 00:00:00
299,米国,7,71242.0,2004,2004-07-01 00:00:00
300,カナダ,7,13527.0,2004,2004-07-01 00:00:00
301,メキシコ,7,2472.0,2004,2004-07-01 00:00:00
302,南アメリカ計,7,2488.0,2004,2004-07-01 00:00:00
303,ブラジル,7,1253.0,2004,2004-07-01 00:00:00
304,オセアニア計,7,21999.0,2004,2004-07-01 00:00:00
305,豪州,7,18402.0,2004,2004-07-01 00:00:00
264,総数,7,610190.0,2004,2004-07-01 00:00:00
298,北アメリカ計,7,87779.0,2004,2004-07-01 00:00:00
287,オランダ,7,2793.0,2004,2004-07-01 00:00:00
274,フィリピン,7,13448.0,2004,2004-07-01 00:00:00
285,スペイン,7,2006.0,2004,2004-07-01 00:00:00
286,スウェーデン,7,1460.0,2004,2004-07-01 00:00:00
267,中国,7,56512.0,2004,2004-07-01 00:00:00
268,台湾,7,130520.0,2004,2004-07-01 00:00:00
269,香港,7,34666.0,2004,2004-07-01 00:00:00
270,タイ,7,6439.0,2004,2004-07-01 00:00:00
271,シンガポール,7,5555.0,2004,2004-07-01 00:00:00
272,マレーシア,7,5001.0,2004,2004-07-01 00:00:00
273,インドネシア,7,5166.0,2004,2004-07-01 00:00:00
275,ベトナム,7,1683.0,2004,2004-07-01 00:00:00
266,韓国,7,160770.0,2004,2004-07-01 00:00:00
277,イスラエル,7,930.0,2004,2004-07-01 00:00:00
278,トルコ,7,512.0,2004,2004-07-01 00:00:00
279,ヨーロッパ計,7,65489.0,2004,2004-07-01 00:00:00
280,英国,7,19338.0,2004,2004-07-01 00:00:00
281,フランス,7,8763.0,2004,2004-07-01 00:00:00
282,ドイツ,7,8414.0,2004,2004-07-01 00:00:00
283,イタリア,7,3705.0,2004,2004-07-01 00:00:00
284,ロシア,7,6255.0,2004,2004-07-01 00:00:00
276,インド,7,4548.0,2004,2004-07-01 00:00:00
351,無国籍・その他,8,81.0,2004,2004-08-01 00:00:00
339,ポルトガル,8,2086.0,2004,2004-08-01 00:00:00
338,オーストリア,8,808.0,2004,2004-08-01 00:00:00
333,ベルギー,8,919.0,2004,2004-08-01 00:00:00
336,デンマーク,8,687.0,2004,2004-08-01 00:00:00
335,ポーランド,8,410.0,2004,2004-08-01 00:00:00
334,フィンランド,8,762.0,2004,2004-08-01 00:00:00
337,ノルウェー,8,505.0,2004,2004-08-01 00:00:00
340,アイルランド,8,1015.0,2004,2004-08-01 00:00:00
345,メキシコ,8,1091.0,2004,2004-08-01 00:00:00
342,北アメリカ計,8,73314.0,2004,2004-08-01 00:00:00
343,米国,8,59012.0,2004,2004-08-01 00:00:00
344,カナダ,8,12721.0,2004,2004-08-01 00:00:00
346,南アメリカ計,8,2276.0,2004,2004-08-01 00:00:00
347,ブラジル,8,1144.0,2004,2004-08-01 00:00:00
348,オセアニア計,8,18904.0,2004,2004-08-01 00:00:00
349,豪州,8,15446.0,2004,2004-08-01 00:00:00
332,スイス,8,1454.0,2004,2004-08-01 00:00:00
350,ニュージーランド,8,3248.0,2004,2004-08-01 00:00:00
341,アフリカ計,8,1644.0,2004,2004-08-01 00:00:00
331,オランダ,8,2532.0,2004,2004-08-01 00:00:00
321,イスラエル,8,878.0,2004,2004-08-01 00:00:00
329,スペイン,8,2130.0,2004,2004-08-01 00:00:00
308,総数,8,567869.0,2004,2004-08-01 00:00:00
309,アジア計,8,407324.0,2004,2004-08-01 00:00:00
311,中国,8,60316.0,2004,2004-08-01 00:00:00
312,台湾,8,99924.0,2004,2004-08-01 00:00:00
313,香港,8,31172.0,2004,2004-08-01 00:00:00
314,タイ,8,6319.0,2004,2004-08-01 00:00:00
315,シンガポール,8,4863.0,2004,2004-08-01 00:00:00
316,マレーシア,8,4613.0,2004,2004-08-01 00:00:00
317,インドネシア,8,4146.0,2004,2004-08-01 00:00:00
318,フィリピン,8,12654.0,2004,2004-08-01 00:00:00
